site,date,o3
Chesterfield,2009-01-01T00:00:00Z,NA
Chesterfield,2010-01-01T00:00:00Z,NA
Chesterfield,2011-01-01T00:00:00Z,NA
Chesterfield,2012-01-01T00:00:00Z,NA
Chesterfield,2013-01-01T00:00:00Z,NA
Chesterfield,2014-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2015-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2016-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2017-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2018-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2019-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2020-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2021-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2022-01-01T00:00:00Z,NA
Chesterfield Loundsley Green,2023-01-01T00:00:00Z,53.1531022189003
Chesterfield Loundsley Green,2024-01-01T00:00:00Z,52.64510602915038
Chesterfield Roadside,2008-01-01T00:00:00Z,NA
Chesterfield Roadside,2009-01-01T00:00:00Z,NA
